S:\Users\ahmed\OneDrive\Desktop\Data\IMG\center_2021_01_13_13_12_18_247.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\left_2021_01_13_13_12_18_247.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\right_2021_01_13_13_12_18_247.jpg, -0.3251001, 1, 0, 12.97971
S:\Users\ahmed\OneDrive\Desktop\Data\IMG\center_2021_01_13_13_12_18_350.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\left_2021_01_13_13_12_18_350.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\right_2021_01_13_13_12_18_350.jpg, -0.4292691, 1, 0, 13.78439
S:\Users\ahmed\OneDrive\Desktop\Data\IMG\center_2021_01_13_13_12_18_457.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\left_2021_01_13_13_12_18_457.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\right_2021_01_13_13_12_18_457.jpg, -0.06207422, 1, 0, 15.01951
S:\Users\ahmed\OneDrive\Desktop\Data\IMG\center_2021_01_13_13_12_18_558.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\left_2021_01_13_13_12_18_558.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\right_2021_01_13_13_12_18_558.jpg, 0, 1, 0, 16.27888
S:\Users\ahmed\OneDrive\Desktop\Data\IMG\center_2021_01_13_13_12_18_659.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\left_2021_01_13_13_12_18_659.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\right_2021_01_13_13_12_18_659.jpg, 0, 1, 0, 17.10484
S:\Users\ahmed\OneDrive\Desktop\Data\IMG\center_2021_01_13_13_12_18_763.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\left_2021_01_13_13_12_18_763.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\right_2021_01_13_13_12_18_763.jpg, -0.1158945, 1, 0, 18.33827
S:\Users\ahmed\OneDrive\Desktop\Data\IMG\center_2021_01_13_13_12_18_864.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\left_2021_01_13_13_12_18_864.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\right_2021_01_13_13_12_18_864.jpg, -0.412158, 1, 0, 19.12684
S:\Users\ahmed\OneDrive\Desktop\Data\IMG\center_2021_01_13_13_12_18_968.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\left_2021_01_13_13_12_18_968.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\right_2021_01_13_13_12_18_968.jpg, -0.152763, 1, 0, 20.25075
S:\Users\ahmed\OneDrive\Desktop\Data\IMG\center_2021_01_13_13_12_19_073.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\left_2021_01_13_13_12_19_073.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\right_2021_01_13_13_12_19_073.jpg, 0, 1, 0, 21.15555
S:\Users\ahmed\OneDrive\Desktop\Data\IMG\center_2021_01_13_13_12_19_176.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\left_2021_01_13_13_12_19_176.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\right_2021_01_13_13_12_19_176.jpg, 0, 1, 0, 22.36659
S:\Users\ahmed\OneDrive\Desktop\Data\IMG\center_2021_01_13_13_12_19_281.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\left_2021_01_13_13_12_19_281.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\right_2021_01_13_13_12_19_281.jpg, -0.2977665, 1, 0, 23.33636
S:\Users\ahmed\OneDrive\Desktop\Data\IMG\center_2021_01_13_13_12_19_382.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\left_2021_01_13_13_12_19_382.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\right_2021_01_13_13_12_19_382.jpg, -0.502983, 1, 0, 24.13244
S:\Users\ahmed\OneDrive\Desktop\Data\IMG\center_2021_01_13_13_12_19_483.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\left_2021_01_13_13_12_19_483.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\right_2021_01_13_13_12_19_483.jpg, -0.1958756, 1, 0, 25.09277
S:\Users\ahmed\OneDrive\Desktop\Data\IMG\center_2021_01_13_13_12_19_588.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\left_2021_01_13_13_12_19_588.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\right_2021_01_13_13_12_19_588.jpg, 0, 1, 0, 26.0342
S:\Users\ahmed\OneDrive\Desktop\Data\IMG\center_2021_01_13_13_12_19_690.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\left_2021_01_13_13_12_19_690.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\right_2021_01_13_13_12_19_690.jpg, -0.1746783, 1, 0, 26.97362
S:\Users\ahmed\OneDrive\Desktop\Data\IMG\center_2021_01_13_13_12_19_791.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\left_2021_01_13_13_12_19_791.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\right_2021_01_13_13_12_19_791.jpg, -0.2310165, 1, 0, 27.84372
S:\Users\ahmed\OneDrive\Desktop\Data\IMG\center_2021_01_13_13_12_19_893.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\left_2021_01_13_13_12_19_893.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\right_2021_01_13_13_12_19_893.jpg, 0, 1, 0, 28.77027
S:\Users\ahmed\OneDrive\Desktop\Data\IMG\center_2021_01_13_13_12_19_993.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\left_2021_01_13_13_12_19_993.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\right_2021_01_13_13_12_19_993.jpg, -0.0802446, 1, 0, 29.68642
S:\Users\ahmed\OneDrive\Desktop\Data\IMG\center_2021_01_13_13_12_20_095.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\left_2021_01_13_13_12_20_095.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\right_2021_01_13_13_12_20_095.jpg, -0.2315595, 1, 0, 30.18557
S:\Users\ahmed\OneDrive\Desktop\Data\IMG\center_2021_01_13_13_12_20_201.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\left_2021_01_13_13_12_20_201.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\right_2021_01_13_13_12_20_201.jpg, 0, 1, 0, 30.18853
S:\Users\ahmed\OneDrive\Desktop\Data\IMG\center_2021_01_13_13_12_20_306.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\left_2021_01_13_13_12_20_306.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\right_2021_01_13_13_12_20_306.jpg, 0, 1, 0, 30.19014
S:\Users\ahmed\OneDrive\Desktop\Data\IMG\center_2021_01_13_13_12_20_409.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\left_2021_01_13_13_12_20_409.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\right_2021_01_13_13_12_20_409.jpg, -0.2884701, 1, 0, 30.17246
S:\Users\ahmed\OneDrive\Desktop\Data\IMG\center_2021_01_13_13_12_20_509.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\left_2021_01_13_13_12_20_509.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\right_2021_01_13_13_12_20_509.jpg, -0.255072, 0.9643873, 0, 30.18808
S:\Users\ahmed\OneDrive\Desktop\Data\IMG\center_2021_01_13_13_12_20_611.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\left_2021_01_13_13_12_20_611.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\right_2021_01_13_13_12_20_611.jpg, 0, 0.6581082, 0, 30.11817
S:\Users\ahmed\OneDrive\Desktop\Data\IMG\center_2021_01_13_13_12_20_715.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\left_2021_01_13_13_12_20_715.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\right_2021_01_13_13_12_20_715.jpg, 0, 0.3086955, 0, 30.02061
S:\Users\ahmed\OneDrive\Desktop\Data\IMG\center_2021_01_13_13_12_20_820.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\left_2021_01_13_13_12_20_820.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\right_2021_01_13_13_12_20_820.jpg, 0, 0.6226692, 0, 30.07764
S:\Users\ahmed\OneDrive\Desktop\Data\IMG\center_2021_01_13_13_12_20_923.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\left_2021_01_13_13_12_20_923.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\right_2021_01_13_13_12_20_923.jpg, 0, 0.9133466, 0, 30.15531
S:\Users\ahmed\OneDrive\Desktop\Data\IMG\center_2021_01_13_13_12_21_027.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\left_2021_01_13_13_12_21_027.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\right_2021_01_13_13_12_21_027.jpg, 0, 1, 0, 30.19012
S:\Users\ahmed\OneDrive\Desktop\Data\IMG\center_2021_01_13_13_12_21_130.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\left_2021_01_13_13_12_21_130.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\right_2021_01_13_13_12_21_130.jpg, -0.2925672, 1, 0, 30.1696
S:\Users\ahmed\OneDrive\Desktop\Data\IMG\center_2021_01_13_13_12_21_231.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\left_2021_01_13_13_12_21_231.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\right_2021_01_13_13_12_21_231.jpg, -0.07016757, 0.7387673, 0, 30.13667
S:\Users\ahmed\OneDrive\Desktop\Data\IMG\center_2021_01_13_13_12_21_337.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\left_2021_01_13_13_12_21_337.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\right_2021_01_13_13_12_21_337.jpg, 0, 0.3807484, 0, 30.04344
S:\Users\ahmed\OneDrive\Desktop\Data\IMG\center_2021_01_13_13_12_21_443.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\left_2021_01_13_13_12_21_443.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\right_2021_01_13_13_12_21_443.jpg, 0, 0.08114135, 0, 29.95202
S:\Users\ahmed\OneDrive\Desktop\Data\IMG\center_2021_01_13_13_12_21_545.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\left_2021_01_13_13_12_21_545.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\right_2021_01_13_13_12_21_545.jpg, -0.3045432, 0, 0, 29.61635
S:\Users\ahmed\OneDrive\Desktop\Data\IMG\center_2021_01_13_13_12_21_650.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\left_2021_01_13_13_12_21_650.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\right_2021_01_13_13_12_21_650.jpg, -0.04761298, 0, 0, 29.30268
S:\Users\ahmed\OneDrive\Desktop\Data\IMG\center_2021_01_13_13_12_21_754.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\left_2021_01_13_13_12_21_754.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\right_2021_01_13_13_12_21_754.jpg, 0, 0, 0, 29.00454
S:\Users\ahmed\OneDrive\Desktop\Data\IMG\center_2021_01_13_13_12_21_858.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\left_2021_01_13_13_12_21_858.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\right_2021_01_13_13_12_21_858.jpg, 0, 0.3125619, 0, 28.86108
S:\Users\ahmed\OneDrive\Desktop\Data\IMG\center_2021_01_13_13_12_21_963.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\left_2021_01_13_13_12_21_963.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\right_2021_01_13_13_12_21_963.jpg, 0, 0.6098933, 0, 29.12324
S:\Users\ahmed\OneDrive\Desktop\Data\IMG\center_2021_01_13_13_12_22_068.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\left_2021_01_13_13_12_22_068.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\right_2021_01_13_13_12_22_068.jpg, 0, 0.9024101, 0, 29.74357
S:\Users\ahmed\OneDrive\Desktop\Data\IMG\center_2021_01_13_13_12_22_170.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\left_2021_01_13_13_12_22_170.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\right_2021_01_13_13_12_22_170.jpg, -0.2705724, 1, 0, 30.17196
S:\Users\ahmed\OneDrive\Desktop\Data\IMG\center_2021_01_13_13_12_22_276.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\left_2021_01_13_13_12_22_276.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\right_2021_01_13_13_12_22_276.jpg, -0.2989425, 1, 0, 30.18466
S:\Users\ahmed\OneDrive\Desktop\Data\IMG\center_2021_01_13_13_12_22_380.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\left_2021_01_13_13_12_22_380.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\right_2021_01_13_13_12_22_380.jpg, 0, 1, 0, 30.18735
S:\Users\ahmed\OneDrive\Desktop\Data\IMG\center_2021_01_13_13_12_22_480.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\left_2021_01_13_13_12_22_480.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\right_2021_01_13_13_12_22_480.jpg, 0, 1, 0, 30.18974
S:\Users\ahmed\OneDrive\Desktop\Data\IMG\center_2021_01_13_13_12_22_582.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\left_2021_01_13_13_12_22_582.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\right_2021_01_13_13_12_22_582.jpg, 0, 1, 0, 30.18962
S:\Users\ahmed\OneDrive\Desktop\Data\IMG\center_2021_01_13_13_12_22_684.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\left_2021_01_13_13_12_22_684.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\right_2021_01_13_13_12_22_684.jpg, 0, 1, 0, 30.19034
S:\Users\ahmed\OneDrive\Desktop\Data\IMG\center_2021_01_13_13_12_22_785.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\left_2021_01_13_13_12_22_785.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\right_2021_01_13_13_12_22_785.jpg, 0, 1, 0, 30.1903
S:\Users\ahmed\OneDrive\Desktop\Data\IMG\center_2021_01_13_13_12_22_888.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\left_2021_01_13_13_12_22_888.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\right_2021_01_13_13_12_22_888.jpg, 0, 1, 0, 30.19031
S:\Users\ahmed\OneDrive\Desktop\Data\IMG\center_2021_01_13_13_12_22_991.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\left_2021_01_13_13_12_22_991.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\right_2021_01_13_13_12_22_991.jpg, 0, 1, 0, 30.1903
S:\Users\ahmed\OneDrive\Desktop\Data\IMG\center_2021_01_13_13_12_23_099.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\left_2021_01_13_13_12_23_099.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\right_2021_01_13_13_12_23_099.jpg, 0, 1, 0, 30.19031
S:\Users\ahmed\OneDrive\Desktop\Data\IMG\center_2021_01_13_13_12_23_202.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\left_2021_01_13_13_12_23_202.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\right_2021_01_13_13_12_23_202.jpg, 0, 1, 0, 30.19028
S:\Users\ahmed\OneDrive\Desktop\Data\IMG\center_2021_01_13_13_12_23_302.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\left_2021_01_13_13_12_23_302.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\right_2021_01_13_13_12_23_302.jpg, 0, 1, 0, 30.19034
S:\Users\ahmed\OneDrive\Desktop\Data\IMG\center_2021_01_13_13_12_23_405.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\left_2021_01_13_13_12_23_405.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\right_2021_01_13_13_12_23_405.jpg, -0.188712, 1, 0, 30.18067
S:\Users\ahmed\OneDrive\Desktop\Data\IMG\center_2021_01_13_13_12_23_509.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\left_2021_01_13_13_12_23_509.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\right_2021_01_13_13_12_23_509.jpg, -0.3541575, 1, 0, 30.16686
S:\Users\ahmed\OneDrive\Desktop\Data\IMG\center_2021_01_13_13_12_23_612.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\left_2021_01_13_13_12_23_612.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\right_2021_01_13_13_12_23_612.jpg, -0.07119718, 1, 0, 30.19098
S:\Users\ahmed\OneDrive\Desktop\Data\IMG\center_2021_01_13_13_12_23_718.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\left_2021_01_13_13_12_23_718.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\right_2021_01_13_13_12_23_718.jpg, 0, 1, 0, 30.18983
S:\Users\ahmed\OneDrive\Desktop\Data\IMG\center_2021_01_13_13_12_23_822.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\left_2021_01_13_13_12_23_822.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\right_2021_01_13_13_12_23_822.jpg, 0, 1, 0, 30.19026
S:\Users\ahmed\OneDrive\Desktop\Data\IMG\center_2021_01_13_13_12_23_927.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\left_2021_01_13_13_12_23_927.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\right_2021_01_13_13_12_23_927.jpg, 0, 1, 0, 30.19029
S:\Users\ahmed\OneDrive\Desktop\Data\IMG\center_2021_01_13_13_12_24_034.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\left_2021_01_13_13_12_24_034.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\right_2021_01_13_13_12_24_034.jpg, 0, 1, 0, 30.19029
S:\Users\ahmed\OneDrive\Desktop\Data\IMG\center_2021_01_13_13_12_24_138.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\left_2021_01_13_13_12_24_138.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\right_2021_01_13_13_12_24_138.jpg, -0.3112029, 1, 0, 30.16634
S:\Users\ahmed\OneDrive\Desktop\Data\IMG\center_2021_01_13_13_12_24_244.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\left_2021_01_13_13_12_24_244.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\right_2021_01_13_13_12_24_244.jpg, -0.01983149, 1, 0, 30.19002
S:\Users\ahmed\OneDrive\Desktop\Data\IMG\center_2021_01_13_13_12_24_347.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\left_2021_01_13_13_12_24_347.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\right_2021_01_13_13_12_24_347.jpg, 0, 1, 0, 30.19012
S:\Users\ahmed\OneDrive\Desktop\Data\IMG\center_2021_01_13_13_12_24_448.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\left_2021_01_13_13_12_24_448.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\right_2021_01_13_13_12_24_448.jpg, 0, 1, 0, 30.19025
S:\Users\ahmed\OneDrive\Desktop\Data\IMG\center_2021_01_13_13_12_24_557.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\left_2021_01_13_13_12_24_557.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\right_2021_01_13_13_12_24_557.jpg, -0.3248832, 1, 0, 30.16686
S:\Users\ahmed\OneDrive\Desktop\Data\IMG\center_2021_01_13_13_12_24_658.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\left_2021_01_13_13_12_24_658.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\right_2021_01_13_13_12_24_658.jpg, -0.02004299, 1, 0, 30.18997
S:\Users\ahmed\OneDrive\Desktop\Data\IMG\center_2021_01_13_13_12_24_762.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\left_2021_01_13_13_12_24_762.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\right_2021_01_13_13_12_24_762.jpg, 0, 1, 0, 30.19001
S:\Users\ahmed\OneDrive\Desktop\Data\IMG\center_2021_01_13_13_12_24_866.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\left_2021_01_13_13_12_24_866.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\right_2021_01_13_13_12_24_866.jpg, 0, 1, 0, 30.19027
S:\Users\ahmed\OneDrive\Desktop\Data\IMG\center_2021_01_13_13_12_24_968.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\left_2021_01_13_13_12_24_968.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\right_2021_01_13_13_12_24_968.jpg, 0, 1, 0, 30.19028
S:\Users\ahmed\OneDrive\Desktop\Data\IMG\center_2021_01_13_13_12_25_070.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\left_2021_01_13_13_12_25_070.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\right_2021_01_13_13_12_25_070.jpg, 0, 1, 0, 30.19029
S:\Users\ahmed\OneDrive\Desktop\Data\IMG\center_2021_01_13_13_12_25_173.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\left_2021_01_13_13_12_25_173.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\right_2021_01_13_13_12_25_173.jpg, 0, 1, 0, 30.19024
S:\Users\ahmed\OneDrive\Desktop\Data\IMG\center_2021_01_13_13_12_25_274.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\left_2021_01_13_13_12_25_274.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\right_2021_01_13_13_12_25_274.jpg, 0, 1, 0, 30.1903
S:\Users\ahmed\OneDrive\Desktop\Data\IMG\center_2021_01_13_13_12_25_377.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\left_2021_01_13_13_12_25_377.jpg, S:\Users\ahmed\OneDrive\Desktop\Data\IMG\right_2021_01_13_13_12_25_377.jpg, -0.2056119, 1, 0, 30.17893
